name,price,category,brand,target
entrada para caixa acoplada de plastico universal alta e baixa pressao blukit,52.9,acess_sanitarios,BLUKIT,1
porta toalha argola em metal top cromado docol,299.9,acess_sanitarios,DOCOL,1
torneira para cozinha em aco de mesa com bica movel v gourmet atlantic cromada dimar,95.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v pacific cromado dimar,99.9,torneiras,DIMAR,11
torneira para cozinha em aco de mesa com bica alta v atlantic cromado dimar,86.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v atlantic cromado dimar,99.9,torneiras,DIMAR,11
torneira para lavatorio de mesa com bica baixa antartic cromada dimar,249.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v gourmet atlantic cromada dimar,109.9,torneiras,DIMAR,11
torneira para tanque em aco de parede v pacific cromado dimar,49.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v gourmet atlantic preta dimar,119.9,torneiras,DIMAR,11
torneira para cozinha em aco de mesa com bica movel v gourmet atlantic preta dimar,99.9,torneiras,DIMAR,11
torneira para tanque em aco de parede v atlantic cromado dimar,59.9,torneiras,DIMAR,11
torneira para cozinha em aco de mesa com bica movel v gourmet pacific cromada dimar,89.9,torneiras,DIMAR,11
torneira para lavatorio de mesa com bica alta antartic cromada dimar,299.9,torneiras,DIMAR,11
torneira para lavatorio em aco de mesa com bica baixa v atlantic cromado dimar,69.9,torneiras,DIMAR,11
torneira para lavatorio de mesa com bica baixa antartic preto fosco dimar,259.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v gourmet pacific preta dimar,129.9,torneiras,DIMAR,11
torneira para cozinha em aco de mesa com bica movel v gourmet pacific preta dimar,99.9,torneiras,DIMAR,11
torneira para tanque em aco de parede v com bico pacific cromado dimar,59.9,torneiras,DIMAR,11
torneira para lavatorio de mesa com bica alta antartic preto dimar,349.9,torneiras,DIMAR,11
torneira para cozinha em aco de mesa com bica alta v pacific cromado dimar,79.9,torneiras,DIMAR,11
torneira para cozinha em aco de parede com bica movel v gourmet pacific cromado dimar,119.9,torneiras,DIMAR,11
torneira para tanque em aco de parede v com bico atlantic cromado dimar,65.9,torneiras,DIMAR,11
purificador de agua em abs com torneira acqua bella branco lorenzetti,119.9,torneiras,LORENZETTI,11
torneira para lavatorio metal de parede hospitalar cromada sigma,189.9,torneiras,SIGMA,11
elemento de filtro aquatotal aqte,57.9,torneiras,3M,11
porta toalha em metal barra ottone cromado sigma,113.9,acess_sanitarios,SIGMA,1
filtro d agua para torneira polipropileno versatille lorenzetti,174.9,torneiras,LORENZETTI,11
torneira de mesa bica baixa sigmatic sigma,229.9,torneiras,SIGMA,11
torneira em plastico de parede para tanque herc,4.49,torneiras,HERC,11
papeleira de metal ottone cromada sigma,79.9,acess_sanitarios,SIGMA,1
subconjunto arejador cromado polegada deca,21.9,torneiras,DECA,11
vedacao de borracha aquapluv style tigre,3.29,acess_sanitarios,TIGRE,1
saboneteira em metal ottone cromado sigma,89.9,acess_sanitarios,SIGMA,1
filtro d agua polipropileno polegadas loren acqua branco lorenzetti,299.9,torneiras,LORENZETTI,11
braco para chuveiro em abs tela filtro spa metalico hydraco,20.9,acess_sanitarios,HYDRA,1
porta shampoo metal luxo cromado metais leao,182.9,acess_sanitarios,METAIS LEAO,1
torneira hospitalar de mesa bica baixa sigma,185.9,torneiras,SIGMA,11
elemento filtro de entrada agua deca,139.9,torneiras,DECA,11
filtro de agua para ponto de uso loren acqua branco lorenzetti,219.9,torneiras,LORENZETTI,11
extensor em abs com arejador para torneira de cozinha branco cromado blukit,16.9,torneiras,BLUKIT,11
elemento de filtro micra aquapurity,125.9,torneiras,3M,11
reparo para registro de pressao docol mvs blukit,52.9,acess_sanitarios,BLUKIT,1
refil de filtro micra aqualar ap,84.9,torneiras,3M,11
extensao metal cromado para chuveiro e torneira blukit,30.9,acess_sanitarios,BLUKIT,1
torneira de mesa para lavatorio metal pressmatic benefit cromado docol,899.9,torneiras,DOCOL,11
valvula economica para pia america polegadas aco inox e polipropileno tramontina,39.9,acess_sanitarios,TRAMONTINA,1
kit acessorios banheiro acoaluminio pecas junior leao metais,74.9,acess_sanitarios,METAIS LEAO,1
conjunto de fixacao para mictorio incepa celite,95.9,acess_sanitarios,CELITE,1
torneira de mesa para lavatorio bica alta movel pratica branca herc,35.9,torneiras,HERC,11
torneira de mesa para lavatorio bica alta movel pratica cinza claro herc,24.9,torneiras,HERC,11
torneira branca de parede bica longa para cozinha foz viqua,39.9,torneiras,VIQUA,11
torneira para cozinha plastica mesa bica movel pratica cinza claro herc,29.9,torneiras,HERC,11
kit acessorios banheiro policarbonato pecas monaco cristalcromado duda,59.9,acess_sanitarios,DUDA,1
torneira de mesa para lavatorio maruja bica alta viqua,55.9,torneiras,VIQUA,11
parafuso para fixacao de tanque latao cromado deca,82.9,acess_sanitarios,DECA,1
torneira de parede para cozinha bica longa abs maruja branco viqua,39.9,torneiras,VIQUA,11
torneira para cozinha plastica de parede pratica bica movel cinza claro herc,27.9,torneiras,HERC,11
torneira para lavatorio plastico de mesa plus bica movel branco herc,29.9,torneiras,HERC,11
kit acessorios banheiro policarbonato pecas monaco branco duda,44.9,acess_sanitarios,DUDA,1
torneira para cozinha plastico de mesa pratica bica movel branco herc,24.9,torneiras,HERC,11
kit acessorios banheiro policarbonato pecas monaco fumecromado duda,62.9,acess_sanitarios,DUDA,1
torneira para lavatorio plastico bica alta cinza claro herc,24.9,torneiras,HERC,11
torneira cozinha metal parede bica alta max c cromado c deca,349.9,torneiras,DECA,11
prolongador de latao para registro deca cromado blukit,57.9,acess_sanitarios,BLUKIT,1
torneira para cozinha plastica de parede pratica bica movel branca herc,29.9,torneiras,HERC,11
valvula para lavatorio metal polegada tampa em metal cromado docol,71.9,acess_sanitarios,DOCOL,1
torneira de mesa para lavatorio metal riva cromado docol,199.9,torneiras,DOCOL,11
torneira para cozinha em metal de mesa max cromado c deca,329.9,torneiras,DECA,11
torneira de parede cromada bica movel para cozinha maruja viqua,55.9,torneiras,VIQUA,11
kit mecanismo para caixa acoplada com acionamento superior censi,149.9,acess_sanitarios,CENSI,1
kit mecanismo para caixa acoplada completa acionador lateral censi,154.9,acess_sanitarios,CENSI,1
torneira cromada maruja de mesa para cozinha viqua,59.9,torneiras,VIQUA,11
torneira de mesa cromada bica baixa para banheiro maruja viqua,51.9,torneiras,VIQUA,11
kit instalacao pratico lorenzetti,24.9,acess_sanitarios,LORENZETTI,1
torneira para tanque abs cromada viqua,52.9,torneiras,VIQUA,11
torneira maruja branca para pia viqua,28.9,torneiras,VIQUA,11
torneira para cozinha plastica de mesa plus com bica movel cinza claro herc,29.9,torneiras,HERC,11
anel de vedacao para bacia sanitaria com guia decanel deca,39.9,acess_sanitarios,DECA,1
reparo para torneira completo tigre,39.9,torneiras,TIGRE,11
botao lateral plastico para caixa acoplada acionador cromado censi,34.9,acess_sanitarios,CENSI,1
torneira para cozinha plastica de parede plus com bica movel branco herc,25.9,torneiras,HERC,11
obturador para caixa acoplada censi,17.9,acess_sanitarios,CENSI,1
estribo de aco venda por unidade gerdau,0.99,complementos,GERDAU,2
porcelanato carrara branco cetim polido tipo a incesa,119.9,porcelanatos,INCESA,9
tinta esmalte brilho litros coralit areia coral,189.9,tintas,CORAL,10
tinta acrilica coralar acrilico fosco areia coral,69.9,tintas,CORAL,10
porta sabonete liquido plastico flora areia coza,25.9,cozinha,COZA,4
cal hidratado saco com megao,24.9,tintas,MEGAO,10
cal hidratado supercal branco hidracorref,13.9,tintas,HIDRACOR,10
tinta acrilica fosca renova gesso e drywall branco neve coral,389.9,tintas,CORAL,10
massa epoxi durepoxi cinza g loctite,29.9,complementos,HENKEL,2
massa epoxi g polyepox pulvitec,6.9,complementos,PULVITEC,2
massa epoxi g durepoxi cinza loctite henkel,7.9,complementos,HENKEL,2
adesivo epoxi mix g transparente scotch,35.9,complementos,3M,2
espumadeira em silicone com cabo de madeira cinza hauskraft,25.9,cozinha,HAUSKRAFT,4
cabo madeira martelo comfort,7.9,acess_ferramentas,MOMFORT,0
nivel de madeira momfort,29.9,acess_ferramentas,MOMFORT,0
ferrolho aco fio redondo cartela com ferro zincado oxidado envernizado silvana,15.9,ferragens,SILVANA,6
ferrolho aco fio redondo cartela com peca ferro zincado oxidado envernizado silvana,18.9,ferragens,SILVANA,6
sapata anti brilho para ferro de passar plastleo,29.9,cozinha,PLAST LEO,4
resina multiuso litros ceramica telha hydronorth,304.9,complementos,HYDRONORTH,2
caneca de vidro glacial lyor,9.9,cozinha,LYOR,4
manteigueira em vidro gomus hauskraft,33.9,cozinha,HAUSKRAFT,4
pote de vidro quadrado sanremo,39.9,cozinha,SANREMO,4
caneca de vidro transparente prasvale,4.9,cozinha,PLASVALE,4
jarra de vidro diamond lyor,53.9,cozinha,LYOR,4
saleiro de vidro cores sortidas lyor,5.9,cozinha,LYOR,4
jarra de vidro coracao lyor,53.9,cozinha,LYOR,4
caneca de vidro litros diamante plasvale,9.9,cozinha,PLASVALE,4
saleiro e pimenteiro de vidro elegance hauskraft,14.9,cozinha,HAUSKRAFT,4
caneca de vidro para cerveja frankfurt lyor,17.9,cozinha,LYOR,4
copo de vidro para shot sortido lyor,4.9,cozinha,LYOR,4
garrafa de vidro para azeite vermelho lyor,11.9,cozinha,LYOR,4
dobradica aco polegas cartela com unidades ferro zincado oxidado envernizado silvana,19.9,ferragens,SILVANA,6
dobradica aco polegadas cartela com unidades ferro zincado oxidado envernizado silvana,19.9,ferragens,SILVANA,6
dobradica aco cartela cromada silvana,49.9,ferragens,SILVANA,6
dobradica em aco cartela com inox escovado silvana,139.9,ferragens,SILVANA,6
dobradica aco cartela com ferro zincado oxidado envernizado silvana,32.9,ferragens,SILVANA,6
dobradica aco cartela com unidades ferro zincado oxidado envernizado silvana,13.9,ferragens,SILVANA,6
dobradica aco cartela com unidades zincada silvana,10.9,ferragens,SILVANA,6
dobradica aco polegadas cartela com unidades cromada silvana,19.9,ferragens,SILVANA,6
braco abs chuveiro eletrico branco lorenzetti,29.9,acess_sanitarios,LORENZETTI,1
braco para chuveiro eletrico abs cromado lorenzetti,58.9,acess_sanitarios,LORENZETTI,1
interruptor tecla cordao abajur a branco ilumi,4.9,interruptores_tomadas,ILUMI,7
interruptor sistema a v branco pial,23.9,interruptores_tomadas,PIAL,7
interruptor sistema tecla paralelo a pial,24.9,interruptores_tomadas,PIAL,7
tomada barra tripla a cinza ilumi,11.9,interruptores_tomadas,ILUMI,7
tomada sobrepor quadrupla p a branca ilumi,16.9,interruptores_tomadas,ILUMI,7
tomada sobrepor p telefonia rj branca ilumi,5.9,interruptores_tomadas,ILUMI,7
tomada sobrepor porcelana p a fx foxlux,5.99,interruptores_tomadas,FOXLUX,7
raspador de tinta e verniz em madeira momfort,16.9,acess_ferramentas,MOMFORT,0
cabo de madeira para picareta momfort,30.9,acess_ferramentas,MOMFORT,0
adesivo pva para madeira g pulvitec,8.9,complementos,PULVITEC,2
cabo de madeira para enxadao momfort,25.9,acess_ferramentas,MOMFORT,0
cabo de madeira para enxada momfort,27.9,acess_ferramentas,MOMFORT,0
cabo de madeira para machado ccm momfort,35.9,acess_ferramentas,MOMFORT,0
lima aco triangular serrote starrett,27.9,acess_ferramentas,STARRETT,0
lima de aco chata murca polegadas com cabo vonder,56.9,acess_ferramentas,VONDER,0
lima de aco meiacana bastarda polegadas encartelada com cabo vonder,48.9,acess_ferramentas,VONDER,0
kit limpa bico aco pecas para macaricos agulhas e lima carbografite,14.9,acess_ferramentas,CARBOGRAFITE,0
tinta acrilica fosca coralar mais desempenho verde limao coral,69.9,tintas,CORAL,10
bone de pele para furadeira bosch,65.9,acess_ferramentas,BOSCH,0
haste adaptadora em aco para furadeira bosch,31.9,acess_ferramentas,BOSCH,0
martelo borracha preto momfort,29.9,acess_ferramentas,MOMFORT,0
martelo de aco nº unha tamboreado momfort,44.9,acess_ferramentas,MOMFORT,0
martelo de unha basic com cabo em madeira envernizada tramontina,55.9,acess_ferramentas,TRAMONTINA,0
martelo borrachado g cabo madeira tramontina,94.9,acess_ferramentas,TRAMONTINA,0
martelo borracha branco momfort,27.9,acess_ferramentas,MOMFORT,0
martelo de borracha branco momfort,32.9,acess_ferramentas,MOMFORT,0
martelo de unha e chave fenda polegadas tramontina,48.9,acess_ferramentas,TRAMONTINA,0
martelo aco unha com cabo de madeira tramontina,41.9,acess_ferramentas,TRAMONTINA,0
reparo regua mvs pressao deca,76.9,acess_sanitarios,DECA,1
cabo de madeira para pa reto momfort,25.9,acess_ferramentas,MOMFORT,0
cabo de madeira para marreta a tramontina,17.9,acess_ferramentas,TRAMONTINA,0
pa aco n quadrada com cabo madeira tramontina,28.69,acess_ferramentas,TRAMONTINA,0
pa para bolo inox utilita vermelho tramontina,19.9,cozinha,TRAMONTINA,4
picareta em aco carbono lb pa larga tramontina,97.9,acess_ferramentas,TRAMONTINA,0
panela de pressao em aluminio polida classic panelux,69.9,cozinha,PANELUX,4
panquequeiratapioqueira em aluminio antiaderente magnific grafite panelux,43.9,cozinha,PANELUX,4
aparelho de jantar com pecas ana flor decorado tramontina,399.9,cozinha,TRAMONTINA,4
escova de aco ondulada tipo copo polegadas vonder,51.9,acess_ferramentas,VONDER,0
escova em aco carbono torcida tipo copo rosca vonder,62.9,acess_ferramentas,VONDER,0
escova para grelhas em aco inox para churrasco black tramontina,99.9,cozinha,TRAMONTINA,4
cola branca para biscuit polyfort pulvitec,34.9,complementos,PULVITEC,2
adesivo pva cascola cascorez cola madeira g henkel,15.9,complementos,HENKEL,2
cola plastica universal g branco anjo tintas,42.9,complementos,ANJO,2
canaleta sistema branca ilumi,6.9,interruptores_tomadas,ILUMI,7
balde de plastico para gelo litros gold transparente tr uz utilidades,29.9,cozinha,UZ UTILIDADES,4
balde de plastico para gelo litros gold vermelho vm uz utilidades,28.9,cozinha,UZ UTILIDADES,4
espatula vazada em silicone com cabo de madeira cinza hauskraft,22.9,cozinha,HAUSKRAFT,4
espatula em aco inox para churrasco black tramontina,99.9,cozinha,TRAMONTINA,4
espatula perfurada wavy preto brinox,12.9,cozinha,BRINOX,4
tubo de ligacao flexivel astra,8.9,acess_sanitarios,ASTRA,1
tubo de ligacao flexivel metal cromado c deca,239.9,acess_sanitarios,DECA,1
tubo de ligacao metal flexivel trancado cromado sigma,41.9,acess_sanitarios,SIGMA,1
bico macarico de cobre acetileno numero carbografite,79.9,acess_ferramentas,CARBOGRAFITE,0
bico macarico cobre acetileno n carbografite,53.9,acess_ferramentas,CARBOGRAFITE,0
bico macarico latao acetileno n carbografite,57.9,acess_ferramentas,CARBOGRAFITE,0
piso vinilico hd seringueira vinilforte,99.9,pisos,VINILFORTE,8
piso tatil direcional preto kapazi,12.9,pisos,KAPAZI,8
piso vinilico vita athenna biancogres,98.9,pisos,BIANCOGRES,8
piso vinilico vita baviera biancogres,98.9,pisos,BIANCOGRES,8
cabide metalico cromado pavia sigma,18.9,acess_sanitarios,SIGMA,1
cabide metalico gancho hotel single cromado docol,61.9,acess_sanitarios,DOCOL,1
cabide em metal com gancho flex cromado decacflx,135.9,acess_sanitarios,DECA,1
taca de agua de cristal coracao lyor,14.9,cozinha,LYOR,4
taca de agua de vidro faces lyor,9.9,cozinha,LYOR,4
tubo de ligacao de plastico com canopla e anel de expansao para bacia sanitaria branco astra,19.9,acess_sanitarios,ASTRA,1
parafuso de latao bucha para fixacao de tanque cartela com parafusos sigma,45.9,acess_sanitarios,SIGMA,1
kit para fixacao de mictorio sigma,65.9,acess_sanitarios,SIGMA,1
adesivo contato cascola henkel,199.9,complementos,HENKEL,2
adesivo de contato cascola tradicional g henkel,18.9,complementos,HENKEL,2
adesivo de contato cascola extra sem toluol g henkel,11.9,complementos,HENKEL,2
porta mantimento de vidro com tampa de bambu lyor,19.9,cozinha,LYOR,4
aparelho de jantar pecas donna grecia branco e branco oxford,224.9,cozinha,OXFORD,4
tinta asfaltica neutrol preto vedacit,83.9,complementos,VEDACIT,2
taco para lixa atlas,22.9,acess_ferramentas,ATLAS,0
fechadura externa taco de golfe roseta f cromada silvana,79.9,fechaduras,SILVANA,5
fechadura wc taco golfe roseta ro oxidada silvana,69.9,fechaduras,SILVANA,5
fechadura wc espelho taco golf pc cromado silvana,59.9,fechaduras,SILVANA,5
fechadura interna taco golfespelho po oxidada silvana,63.9,fechaduras,SILVANA,5
fechadura interna taco golf espelho pc cromada silvana,59.9,fechaduras,SILVANA,5
fechadura externa taco golfespelho pc cromada silvana,73.9,fechaduras,SILVANA,5
fechadura externa taco golfespelho po oxidada silvana,79.9,fechaduras,SILVANA,5
fechadura wc taco golfespelho premium pc oxidada silvana,63.9,fechaduras,SILVANA,5
garrafa em policarbonato litro squeeze tie dye lyor,49.9,cozinha,LYOR,4
garrafa em policarbonato litro squeeze com marcadores cinza lyor,29.9,cozinha,LYOR,4
garrafa em policarbonato litro squeeze com marcadores rosa lyor,42.9,cozinha,LYOR,4
colher bambu hauskraft,8.9,cozinha,HAUSKRAFT,4
porta sabonete liquido com reservatorio abs litros branco japi,84.9,cozinha,JAPI,4
refil purificador de agua naturalis lorenzetti,144.9,cozinha,LORENZETTI,4
purificador de agua abs vitale branco lorenzetti,239.9,cozinha,LORENZETTI,4
resina multiuso litros concreto hydronorth,304.9,complementos,HYDRONORTH,2
resina multiuso litros grafite hydronorth,289.9,complementos,HYDRONORTH,2
resina multiuso litros branco hydronorth,226.9,complementos,HYDRONORTH,2
resina multiuso litros ceramica onix hydronorth,304.9,complementos,HYDRONORTH,2
cobre tudo de plastico transparente sanremo,19.9,cozinha,SANREMO,4
mangueira metal para ducha acqua jet cromado tigre,99.9,acess_sanitarios,TIGRE,1
anel vedacao bacia sanitario pulvitec,9.9,acess_sanitarios,PULVITEC,1
grampo aco galvanizado gerdau,24.9,ferragens,GERDAU,6
tubo ligacao inox flexivel trancado c deca,55.9,acess_sanitarios,DECA,1
desempenadeira plastica com espuma momfort,13.9,acess_ferramentas,MOMFORT,0
fita adesiva veda fresta mmxm scotch,71.9,complementos,3M,2
obturador borracha para saida de agua preto astra,43.9,acess_sanitarios,ASTRA,1
martelo de borracha com cabo de madeira tramontina,80.9,acess_ferramentas,TRAMONTINA,0
pedra de afiar canoa vonder,5.9,acess_ferramentas,VONDER,0
pedra de afiar polegadas dupla face vonder,22.9,acess_ferramentas,VONDER,0
barra de apoio de aluminio em v sicmol,122.9,acess_sanitarios,SICMOL,1
barra de aco inox top pratic brinox,19.9,cozinha,BRINOX,4
tomada barra tripla a branca ilumi,11.9,interruptores_tomadas,ILUMI,7
pegador multiuso em silicone com cabo em inox preto hauskraftpt,29.9,cozinha,HAUSKRAFT,4
lapis de madeira carpinteiro momfort,6.9,acess_ferramentas,MOMFORT,0
pote plastico quadrado plug rosa quartzo plasutil,6.9,cozinha,PLASUTIL,4
porta thalher de plastico solido organizador rosa ros uz,19.9,cozinha,UZ UTILIDADES,4
fita crepe mmxm auto norton,7.9,complementos,NORTON,2
massa para calafetar g cascola henkel,28.9,complementos,HENKEL,2
pegador para massa beli brinox,25.9,cozinha,BRINOX,4
massa calafetar g pulvitec,15.9,complementos,PULVITEC,2
espatula perfurada wavy vermelho brinox,12.9,cozinha,BRINOX,4
taca de vinho de cristal ecologico sommelier lyor,24.9,cozinha,LYOR,4
taca de champagne de cristal ecologico sommelier lyor,19.9,cozinha,LYOR,4
taca de cristal ecologico para degustacao de cerveja sommelier lyor,24.9,cozinha,LYOR,4
adesivo estrutural compound a b preto e branco vedacit,169.9,complementos,VEDACIT,2
porta oleo de plastico plasutil,4.9,cozinha,PLASUTIL,4
porta guardanapo plastico preto uz,8.9,cozinha,UZ UTILIDADES,4
fecho wc zamak livre e ocupado escovado silvana,24.9,ferragens,SILVANA,6
torneira lavatorio metal automatico decamatic cromado c deca,938.9,torneiras,DECA,11
dobradica latao ct cromado silvana,16.9,ferragens,SILVANA,6
dobradica aco pivotante cromada silvana,79.9,ferragens,SILVANA,6
dobradica latao cartela com oxidada silvana,7.9,ferragens,SILVANA,6
fechadura interna bola oxidada silvana,69.9,fechaduras,SILVANA,5
fechadura sobrepor portao tetra silvana,159.9,fechaduras,SILVANA,5
tomada sobrepor p t a redonda ilumi,6.9,interruptores_tomadas,ILUMI,7
tomada sistema p t a branca pial,28.9,interruptores_tomadas,PIAL,7
tomada p t a safira branco ilumi,6.9,interruptores_tomadas,ILUMI,7
tomada sistema p t a branca ilumi,7.9,interruptores_tomadas,ILUMI,7
porcelanato jornada soft touch acetinado retificado tipo a tecnogres,69.9,porcelanatos,TECNOGRES,9
porcelanato conexao soft touch acetinado retificado tipo a tecnogres,69.9,porcelanatos,TECNOGRES,9
interruptor modulo plus simples branco pial,17.9,interruptores_tomadas,PIAL,7
aparelho de jantar com pecas antonella tramontina,249.9,cozinha,TRAMONTINA,4
aparelho de jantar e cha pecas ryo pink sand oxford,389.9,cozinha,OXFORD,4
aparelho de jantar e cha pecas jardim oriental oxford,169.9,cozinha,OXFORD,4
aparelho de jantar com pecas aster decorado tramontina,299.9,cozinha,TRAMONTINA,4
aparelho de jantar com pecas oliva decorado tramontina,299.9,cozinha,TRAMONTINA,4
aparelho de jantar com pecas ingrid branco tramontina,349.9,cozinha,TRAMONTINA,4
aparelho de jantar com pecas natur decorado tramontina,299.9,cozinha,TRAMONTINA,4
aparelho de jantar com pecas rose decorado tramontina,299.9,cozinha,TRAMONTINA,4
aparelho de jantar e cha pecas unni piastrella verde oxford,388.9,cozinha,OXFORD,4
aparelho de jantar e cha pecas unni alba rosa oxford,388.9,cozinha,OXFORD,4
aparelho de jantar e cha pecas donna cena inglesa azul oxford,269.9,cozinha,OXFORD,4
filtro de agua polipropileno bella fonte torneira cristal verde,249.9,torneiras,3M,11
filtro d agua polipropileno aqtf cuno azul e branco,284.9,torneiras,3M,11
filtro d agua polipropileno bella fonte torneira cromado e azul,259.9,torneiras,3M,11
torneira lavatorio metal mesa automatica pressao compacta cromada docol,229.9,torneiras,DOCOL,11
torneira de mesa para lavatorio automatica metal pressmatic alfa cromado docol,399.9,torneiras,DOCOL,11
torneira para filtro automatica com acionamento superior branco e azul herc,17.9,torneiras,HERC,11
torneira de mesa para lavatorio bica alta automatica metal pressmatic cromado docol,519.9,torneiras,DOCOL,11
torneira para lavatorio em metal de mesa bica alta articulavel automatica pemat cromado docol,599.9,torneiras,DOCOL,11
torneira jardim metal max c cromado c deca,249.9,torneiras,DECA,11
torneira para jardim metal link cromado clnk deca,599.9,torneiras,DECA,11
tinta esmalte embeleza ceramica litros ceramica coral,199.9,tintas,CORAL,10
piso esmaltado ceara brilhante tipo a incenorr,32.9,pisos,INCENOR,8
cuscuzeira inox lyon brinox,199.9,cozinha,BRINOX,4
bandeja inox redonda arienzo brinox,49.9,cozinha,BRINOX,4
porta guardanapo em aco inox jornata brinox,15.9,cozinha,BRINOX,4
faqueiro inox pecas modena polida brinox,99.9,cozinha,BRINOX,4
fundo galvanizado fosco coralit branco coral,59.9,complementos,CORAL,2
sousplat plastico opala cobre lyor,16.9,cozinha,LYOR,4
bule termico viena metalizado cobre invicta,49.9,cozinha,INVICTA,4
frigideira litros clover cobre brinox,24.9,cozinha,BRINOX,4
bolsa vedacao borracha para caixa acoplada bv astra,13.9,acess_sanitarios,ASTRA,1
misturador para chuveiro bronze polegada base michu mi deca,258.9,torneiras,DECA,11
reparo para torneira e misturador tigre,49.9,torneiras,TIGRE,11
porta guardanapo plastico uz preto uzpr,7.9,cozinha,UZ UTILIDADES,4
porta doces de cristal com andares xxcm renaissance lyor,54.9,cozinha,LYOR,4
porta guardanapos de cristal dublin lyor,28.9,cozinha,LYOR,4
porta detegente de plastico solido verde menta vem uz,24.9,cozinha,UZ UTILIDADES,4
conjunto de aneis de aco niquelado circle para guardanapo prata lyor,19.9,cozinha,LYOR,4
conjunto de aneis de aco alliance gap para guardanapo dourado lyor,19.9,cozinha,LYOR,4
conjunto de aneis de aco alliance gap para guardanapo prateado lyor,19.9,cozinha,LYOR,4
porta guardanapo plastico uz vermelho uzvm,7.9,cozinha,UZ UTILIDADES,4
tinta acrilica fosca pinta piso vermelho coral,109.9,tintas,CORAL,10
tinta acrilica fosca pinta piso preto coral,109.9,tintas,CORAL,10
tinta acrilica fosca pinta piso azul coral,109.9,tintas,CORAL,10
tinta acrilica fosca pinta piso cinza medio coral,369.9,tintas,CORAL,10
tinta acrilica fosca pinta piso cinza escuro coral,109.9,tintas,CORAL,10
solvente lt litros para resina acrilica hydronorth,289.9,complementos,HYDRONORTH,2
tinta spray uso geral vermelho iquine,18.5,tintas,IQUINE,10
tinta esmalte brilho gll coralit creme coral,199.9,tintas,CORAL,10
tinta esmalte brilho gll coralit colorado coral,168.9,tintas,CORAL,10
tinta esmalte brilho litros coralit platina coral,199.9,tintas,CORAL,10
tinta esmalte brilho litros coralit marrom coral,168.9,tintas,CORAL,10
tinta esmalte brilho litros coralit tabaco coral,168.9,tintas,CORAL,10
tinta esmalte brilhante coralit marrom conhaque litros coral,168.9,tintas,CORAL,10
adesivo pva para madeira g polyfort amarelo pulvitec,17.9,complementos,PULVITEC,2
adesivo pva para madeira dikola branca lt iquine,32.9,complementos,IQUINE,2
adesivo pva para madeira dikola branca g iquine,18.9,complementos,IQUINE,2
adesivo pva para madeira dikola branca litros iquine,108.9,complementos,IQUINE,2
parafuso para bacias e bides latao bct sp cromado deca,36.9,acess_sanitarios,DECA,1
parafuso em latao b cartela com para lavatorio e coluna cromado deca,17.9,acess_sanitarios,DECA,1
uniao roscavel galvanizada tupy,42.9,conexoes,TUPY,3
curva galvanizada graus femeafemea tupy,41.9,conexoes,TUPY,3
bucha reducao galvanizada roscavel tupy,7.9,conexoes,TUPY,3
fita dupla face de espuma acrilica mmxm,19.9,complementos,3M,2
papeleira metalica flex cromada decacflx,168.9,acess_sanitarios,DECA,1
lamina de serra ticotico em aco polegadas com pecas encaixe u dewalt,31.9,acess_ferramentas,DEWALT,0
saboneteira de parede de embutir com perfil em aluminio astra,110.9,acess_sanitarios,ASTRA,1
porcelanato arabesco antiderrapante tipo a white pamesa,57.9,porcelanatos,PAMESA,9
verniz brilhante sol e chuva incolor iquine,163.9,complementos,IQUINE,2
bule termico viena metalizado rose invicta,34.9,cozinha,INVICTA,4
bule termico plastico cuidar branco sanremo,59.9,cozinha,SANREMO,4
bule termico em inox acolher sanremo,149.9,cozinha,SANREMO,4
bule termico em polipropileno amare preto mor,54.9,cozinha,MOR,4
bule termico em polipropileno amare vermelho mor,54.9,cozinha,MOR,4
bule termico plastico cuidar azul sanremo,59.9,cozinha,SANREMO,4
bule termico plastico cuidar bege sanremo,59.9,cozinha,SANREMO,4
bule termico plastico cuidar rosa sanremo,59.9,cozinha,SANREMO,4
bule termico plastico cuidar preto sanremo,59.9,cozinha,SANREMO,4
bule termico em plastico exata preto tramontina,69.9,cozinha,TRAMONTINA,4
bule termico em plastico exata vermelho tramontina,69.9,cozinha,TRAMONTINA,4
bule termico em plastico exata verde tramontina,69.9,cozinha,TRAMONTINA,4
bule termico em plastico exata bege tramontina,69.9,cozinha,TRAMONTINA,4
copo termico de inox com tampa vermelho plasvale,69.9,cozinha,PLASVALE,4
copo termico de inox com tampa preto plasvale,69.9,cozinha,PLASVALE,4
copo termico de inox com tampa branco plasvale,69.9,cozinha,PLASVALE,4
fechadura porta de correr bico de papagaio cromada pado,104.9,fechaduras,PADO,5
fechadura para porta de correr bico papagaio pado,109.9,fechaduras,PADO,5
dobradica aco ct cromado silvana,48.9,ferragens,SILVANA,6
dobradica de aco inox escovado silvana,48.9,ferragens,SILVANA,6
prendedor de porta em zamac magnetico sm branco pado,64.9,ferragens,PADO,6
soquete magnetico de aco de polegada dewalt z,34.9,acess_ferramentas,DEWALT,0
